x,y,label
-0.050160315049821359,0.066020623826340386,GISS
-0.17320648216314624,-0.094068939678852076,HadCM3
-0.16869326913126417,-0.096313958039409314,HadCM3
-0.16860211874802658,-0.09525019491723824,HadCM3
-0.17098346558012978,-0.098547739628783257,HadCM3
-0.17113037566715994,-0.093075206394167637,HadCM3
-0.17048087539515211,-0.10129754359457104,HadCM3
-0.17271908222066584,-0.097299793036648527,HadCM3
-0.17623546590318173,-0.093333200892098317,HadCM3
-0.17161241520199497,-0.095413100462812539,HadCM3
-0.055475793197373578,-0.082419075849506696,HadGEM2
-0.08683874748366871,-0.049449375460736689,HadGEM2
-0.094434051405540093,-0.046064541066319971,HadGEM2
-0.085764475715262051,-0.044191737801216241,HadGEM2
-0.066456771421415414,-0.074866184577086492,HadGEM2
-0.064185670727819569,-0.070818885734315939,HadGEM2
-0.062039529552041159,-0.077342757059364997,HadGEM2
-0.061824922448522349,-0.074466927832904331,HadGEM2
-0.063254928478756633,-0.077190787720900447,HadGEM2
0.056117808153919473,-0.012491089917203206,inmcm4
0.042380180435266417,0.20707712615308291,IPSL
0.035961922798978148,0.20555442493832635,IPSL
0.035831352975922375,0.20714221266357077,IPSL
0.037655687625806199,0.20080931489484569,IPSL
0.0381366071741817,0.20452084443542695,IPSL
0.038701738400148546,0.20079114296062706,IPSL
0.081729772497280959,0.14606108521415478,IPSL
0.084120360607040479,0.1402092087637887,IPSL
0.089198435635146664,0.1409553451170231,IPSL
-0.035990358794946477,0.26206321439380531,IPSL
0.10929076350234117,0.14362913997006799,MIROC
0.11998914574764809,0.14693623338146408,MIROC
0.11480964621641039,0.14424455673997352,MIROC
0.11621302476880381,0.14913984708212308,MIROC
0.070077599730455756,0.044457442241727534,MIROC4h
0.068106742923211824,0.04483185474371295,MIROC4h
0.067699101072039344,0.041561369681402872,MIROC4h
-0.070395298895888733,0.029988706226320206,MIROC5
-0.073456172585334475,0.030590867277322374,MIROC5
-0.074263923820747146,0.026621288004886095,MIROC5
-0.074492941889851713,0.031546527366397147,MIROC5
-0.071961306015352777,0.023909537216106069,MIROC5
0.023823491360513954,-0.030654269596438386,MPI
0.027505134891424223,-0.029463950756786622,MPI
0.027728784630216514,-0.030174396122505619,MPI
0.041834281421496998,-0.0017294906855696915,MPI
0.036906400137830184,-0.0053441429751616568,MPI
0.037346586734123097,-0.0052414799948047198,MPI
0.023609734531489096,-0.02963716665882267,MPI
0.020419394188922722,-0.03007441834815117,MPI
0.095814692177815936,0.0085224007990117416,MRI
0.091082327241548314,0.0090330162475870633,MRI
0.095593064038556941,0.0047295083175192213,MRI
0.093698115528373052,0.008981804441173474,MRI
0.092522684773383948,0.010716660088820957,MRI
0.098174117442786937,0.013124820148287301,MRI
0.15729539960991634,-0.045618257027988808,NorESM1
0.15493231718900741,-0.043325242565016513,NorESM1
0.15703725594390402,-0.04616009215061357,NorESM1
0.16968953854448154,-0.067196335130382728,NorESM1
