x, y, label
-0.0075087402609776213,0.016085875646001703,GISS
0.0019840101022758016,0.012179965979106382,GISS
0.002319515599313975,0.0090350148334493105,GISS
0.0060494592214581583,0.0086443991716244964,GISS
0.0028692844396590441,0.010733228076328816,GISS
-0.0081861169807713186,0.014177440065683677,GISS
-0.0060191611770787695,0.017480253288420879,GISS
0.063869486615186849,0.051135605062575057,HadCM3
0.06409410341851593,0.05158221467074945,HadCM3
0.064381374055203305,0.05042667153967028,HadCM3
0.069172871898808372,0.049914496613106443,HadCM3
0.060998686853703507,0.052779772046837301,HadCM3
0.065248326243411411,0.049182925332925891,HadCM3
0.064347642609984795,0.052555627548369052,HadCM3
0.060777602554774185,0.05908876345406186,HadCM3
0.064083281706157985,0.052490287078302521,HadCM3
0.031281045681343198,-0.0026292099442737052,HadGEM2
0.0047908628374343492,0.016229196539057491,HadGEM2
0.0083022174705326794,0.020238408019345622,HadGEM2
0.002646173006501868,0.01472865674842371,HadGEM2
0.026451343961957308,0.0027110104399803983,HadGEM2
0.02267102344815131,0.004453432285344016,HadGEM2
0.027641061601374365,0.0016117271085357196,HadGEM2
0.024626945153393476,0.002706878448945127,HadGEM2
0.024444134210099978,0.0032870288190867411,HadGEM2
-0.0049526930507640806,-0.024507699575546979,inmcm4
-0.17920007967148707,0.0083253814028777049,IPSL
-0.17804062362603137,0.0084368979312168697,IPSL
-0.17478435480992119,0.01057869738064276,IPSL
-0.17640685459755892,0.011906410930116868,IPSL
-0.18001371242665448,0.0098064501403534177,IPSL
-0.17797934244203908,0.0061376631309379547,IPSL
-0.12578445955368017,-0.019622845057364752,IPSL
-0.11545822453008321,-0.028904452526606013,IPSL
-0.12159902513494734,-0.026099033987593546,IPSL
-0.18241756798880854,0.031949952104873149,IPSL
-0.065096416118183051,-0.029200830423961013,MIROC
-0.07167652432354342,-0.032970013450242981,MIROC
-0.065767142096797362,-0.032844428004276345,MIROC
-0.067973756665229798,-0.03302653477763897,MIROC
0.027038845168647841,-0.015061449596191002,MIROC4h
0.027295813089934656,-0.016626363815178614,MIROC4h
0.027059538322752014,-0.014736384380055038,MIROC4h
0.0044503537319690581,0.027366006242659207,MIROC5
0.00504115748443056,0.0284316041654709,MIROC5
0.0069042986743849451,0.028999864201726799,MIROC5
0.0011142187611245743,0.028727260680712033,MIROC5
0.0054927337737007316,0.029388213898806286,MIROC5
0.0071513510079955593,-0.008513883378561727,MPI
0.0040248948959460216,-0.0089609419370945322,MPI
0.0049275550766898976,-0.0069749795990111064,MPI
-0.017445414848152496,-0.010002827831766016,MPI
-0.017879130167706973,-0.0061082104820675259,MPI
-0.016122232818744121,-0.009982559040808657,MPI
-0.00086188373804420835,-0.0072184706009611656,MPI
0.0041813200324779098,-0.0042920088073523854,MPI
0.00085397644212589221,-0.034354008649635934,MRI
0.0013755297891992297,-0.026602619167811509,MRI
0.0070903384388247472,-0.029560613942759554,MRI
0.0013200204089599723,-0.032665443013392519,MRI
-0.001858524178132462,-0.030855690575350442,MRI
-0.0013797049218315606,-0.031587816304562449,MRI
0.0051722384883574743,-0.044700016643035495,NorESM1
0.0010765967199270125,-0.042477414410325327,NorESM1
0.0012868165042540405,-0.043330471576293349,NorESM1
0.010387418373594437,-0.048592395483232846,NorESM1
